# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug  5 13:03:20 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_year < 2025
# CONSTRAINT:  and pl_orbsmaxstr > 0.1
# CONSTRAINT:  and pl_rvampstr > 1
# CONSTRAINT:  and st_massstr in (0.6,1.6))
# CONSTRAINT:  order by hostname desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity Amplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HD147873 c,HD147873,2,2,Radial Velocity,2016,Multiple Observatories,0,491.54000000000,0.79000000000,-0.79000000000,0,1.3600000000,0.0500000000,-0.0500000000,0,13.30000000,,,0,1.19000000,,,0,731.00900000,57.20940000,-57.20940000,0,2.30000000,0.18000000,-0.18000000,0,Msini,0.230000,0.030000,-0.030000,0,,,,,,,,,0,47.90000,1.70000,-1.70000,0,G1 V,5972.00,100.00,-100.00,0,2.290000,0.100000,-0.100000,0,1.380000,0.050000,-0.050000,0,0.0300,0.1000,-0.1000,0,[Fe/H],3.860000,0.050000,-0.050000,0,16h25m45.13s,246.4380471,-33d34m02.00s,-33.5672217,109.05500000,1.02100000,-1.00200000,7.9600000,0.0300000,-0.0300000,6.5810000,0.0290000,-0.0290000,7.8182800,0.0003150,-0.0003150
HD14787 b,HD14787,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,676.60000000000,8.10000000000,-8.10000000000,0,1.7000000000,0.1900000000,-0.1900000000,0,13.70000000,,,0,1.23000000,,,0,356.28743000,21.93027000,-21.93027000,0,1.12100000,0.06900000,-0.06900000,0,Msini,0.155000,0.073000,-0.073000,0,,,,,,,,,0,20.70000,1.30000,-1.30000,0,G5,4946.00,,,0,5.010000,,,0,1.430000,,,0,0.0000,0.1000,-0.1000,0,[M/H],3.230000,,,0,02h23m14.04s,35.8085099,+10d50m12.47s,10.8367972,119.13700000,0.75550000,-0.75550000,7.6300000,0.0300000,-0.0300000,5.3880000,0.0210000,-0.0210000,7.3783900,0.0003360,-0.0003360
HD147513 b,HD147513,2,1,Radial Velocity,2003,La Silla Observatory,0,528.40000000000,6.30000000000,-6.30000000000,0,1.3200000000,,,0,13.70000000,,,0,1.22000000,,,0,385.00000000,,,0,1.21000000,,,0,Msini,0.260000,0.050000,-0.050000,0,,,,,,,,,0,29.30000,1.80000,-1.80000,0,G3/5V,5883.00,,,0,0.980000,0.030000,-0.020000,0,1.110000,,,0,0.0600,,,0,[Fe/H],4.510000,,,0,16h24m01.39s,246.0057894,-39d11m34.68s,-39.1929661,12.90320000,0.02340000,-0.02330000,5.3700000,0.0300000,-0.0300000,3.9330000,0.0360000,-0.0360000,5.2266400,0.0027777,-0.0027777
HD147018 b,HD147018,1,2,Radial Velocity,2009,La Silla Observatory,0,44.23600000000,0.00800000000,-0.00800000000,0,0.2388000000,0.0039000000,-0.0039000000,0,13.40000000,,,0,1.19000000,,,0,674.00000000,20.00000000,-20.00000000,0,2.12000000,0.07000000,-0.07000000,0,Msini,0.468600,0.008100,-0.008100,0,,,,,,,,,0,145.33000,1.66000,-1.66000,0,G9 V,5441.00,55.00,-55.00,0,0.937948,0.022735,-0.014395,0,0.927000,0.031000,-0.031000,0,0.1000,0.0500,-0.0500,0,[Fe/H],4.420000,0.040000,-0.040000,0,16h22m59.76s,245.7490012,-61d41m24.46s,-61.6901291,40.42560000,0.07160000,-0.07130000,8.3000000,0.0300000,-0.0300000,6.5710000,0.0210000,-0.0210000,8.1114500,0.0002370,-0.0002370
HD147018 c,HD147018,1,2,Radial Velocity,2009,La Silla Observatory,0,1008.00000000000,18.00000000000,-18.00000000000,0,1.9220000000,0.0390000000,-0.0390000000,0,12.70000000,,,0,1.13000000,,,0,2080.00000000,100.00000000,-100.00000000,0,6.56000000,0.32000000,-0.32000000,0,Msini,0.133000,0.011000,-0.011000,0,,,,,,,,,0,141.20000,4.10000,-4.10000,0,G9 V,5441.00,55.00,-55.00,0,0.937948,0.022735,-0.014395,0,0.927000,0.031000,-0.031000,0,0.1000,0.0500,-0.0500,0,[Fe/H],4.420000,0.040000,-0.040000,0,16h22m59.76s,245.7490012,-61d41m24.46s,-61.6901291,40.42560000,0.07160000,-0.07130000,8.3000000,0.0300000,-0.0300000,6.5710000,0.0210000,-0.0210000,8.1114500,0.0002370,-0.0002370
HD1461 c,HD1461,1,2,Radial Velocity,2015,La Silla Observatory,0,13.50520000000,0.00290000000,-0.00290000000,0,0.1117000000,0.0039000000,-0.0039000000,0,2.23000000,,,0,0.19900000,,,0,5.59000000,0.73000000,-0.73000000,0,0.01758802,0.00229683,-0.00229683,0,Msini,0.305000,,,1,,,,,,,,,0,1.49000,0.17000,-0.17000,0,G0 V,5765.00,18.00,-18.00,0,1.152288,0.027110,-0.027110,0,1.020000,,,0,0.1900,0.0100,-0.0100,0,[Fe/H],4.380000,0.030000,-0.030000,0,00h18m42.30s,4.6762645,-08d03m13.03s,-8.0536206,23.45340000,0.03090000,-0.03090000,6.4793300,0.0230000,-0.0230000,4.8970000,0.0230000,-0.0230000,6.2945400,0.0003801,-0.0003801
HD145377 b,HD145377,1,1,Radial Velocity,2008,La Silla Observatory,0,103.95000000000,0.13000000000,-0.13000000000,0,0.4500000000,0.0100000000,-0.0100000000,0,12.80000000,,,0,1.14000000,,,0,1913.33660000,152.55840000,-152.55840000,0,6.02000000,0.48000000,-0.48000000,0,Msini,0.310000,0.020000,-0.020000,0,,,,,,,,,0,242.70000,4.60000,-4.60000,0,G3 V,6014.00,20.00,-20.00,0,1.050000,0.020000,-0.020000,0,1.200000,0.140000,-0.140000,0,0.1100,,,0,[Fe/H],4.470000,0.050000,-0.050000,0,16h11m36.47s,242.9019658,-27d04m41.23s,-27.0781199,53.48840000,0.14400000,-0.14310000,9.2360000,0.0460000,-0.0460000,6.7060000,0.0180000,-0.0180000,7.9699900,0.0002220,-0.0002220
HD144899 b,HD144899,1,1,Radial Velocity,2022,Multiple Observatories,0,40.43914000000,0.03099000000,-0.04979000000,0,0.2420000000,0.0110000000,-0.0120000000,0,4.77000000,,,0,0.42500000,,,0,20.34101805,6.67439655,-5.08525451,0,0.06400000,0.02100000,-0.01600000,0,Msini,0.821000,0.078000,-0.171000,0,,,,,,,,,0,6.00800,0.07400,-0.06600,0,,6126.00,149.78,-123.70,0,1.648020,0.085221,-0.070990,0,1.160000,0.164000,-0.164000,0,,,,,,4.068600,0.070603,-0.103066,0,16h10m17.30s,242.5721002,-47d54m52.86s,-47.9146826,115.66500000,0.51200000,-0.50700000,8.9700000,0.0300000,-0.0300000,7.4990000,0.0230000,-0.0230000,8.8134300,0.0001740,-0.0001740
HD143361 b,HD143361,1,1,Radial Velocity,2008,Las Campanas Observatory,0,1039.15000000000,1.64000000000,-1.70000000000,0,1.9880000000,0.0180000000,-0.0180000000,0,12.90000000,,,0,1.15000000,,,0,1382.55357045,381.39408840,-209.76674862,0,4.35000000,1.20000000,-0.66000000,0,Mass,0.197000,0.006000,-0.006000,0,,,,,,,,,0,73.89000,0.56000,-0.58000,0,G6 V,5507.00,10.00,-10.00,0,0.916000,0.041000,-0.041000,0,0.968000,0.027000,-0.027000,0,0.1400,0.0600,-0.0600,0,[Fe/H],4.472000,0.043000,-0.043000,0,16h01m50.12s,240.4588405,-44d26m06.21s,-44.4350575,68.51460000,0.29710000,-0.29460000,9.2000000,0.0300000,-0.0300000,7.4880000,0.0180000,-0.0180000,9.0160200,0.0001580,-0.0001580
HD142415 b,HD142415,1,1,Radial Velocity,2003,La Silla Observatory,0,386.29999000000,1.60000000000,-1.60000000000,0,1.0600000000,0.0200000000,-0.0200000000,0,13.50000000,,,0,1.20000000,,,0,530.77610000,38.13960000,-38.13960000,0,1.67000000,0.12000000,-0.12000000,0,Msini,0.500000,,,0,,,,,,,,,0,51.30000,2.30000,-2.30000,0,G1 V,5940.00,28.00,-28.00,0,1.040000,0.020000,-0.020000,0,1.070000,0.100000,-0.100000,0,0.1300,,,0,[Fe/H],4.440000,0.040000,-0.040000,0,15h57m40.56s,239.4189890,-60d12m02.50s,-60.2006948,35.53180000,0.04180000,-0.04170000,7.3300000,0.0300000,-0.0300000,5.8920000,0.0230000,-0.0230000,7.1778900,0.0002460,-0.0002460
HD142022 A b,HD142022A,2,1,Radial Velocity,2005,La Silla Observatory,0,1928.00000000000,46.00000000000,-46.00000000000,0,2.9300000000,0.0700000000,-0.0700000000,0,12.90000000,,,0,1.15000000,,,0,1433.40611557,289.22385037,-193.87532827,0,4.51000000,0.91000000,-0.61000000,0,Mass,0.530000,0.200000,-0.200000,0,,,,,,,,,0,92.00000,65.50000,-65.50000,0,G9 IV-V,5421.00,77.00,-77.00,0,1.040000,0.030000,-0.030000,0,0.900000,0.050000,-0.050000,0,0.1900,,,0,[Fe/H],4.350000,0.000000,0.000000,0,16h10m11.56s,242.5481731,-84d13m54.30s,-84.2317494,34.28020000,0.03150000,-0.03150000,7.7000000,0.0300000,-0.0300000,5.9640000,0.0270000,-0.0270000,7.5142300,0.0002190,-0.0002190
HD142 A d,HD142,2,3,Radial Velocity,2022,Multiple Observatories,0,108.45299000000,0.09021000000,-0.08819000000,0,0.4740000000,0.0210000000,-0.0230000000,0,10.90000000,,,0,0.97100000,,,0,82.63538582,10.17050902,-11.44182265,0,0.26000000,0.03200000,-0.03600000,0,Msini,0.130000,0.103000,-0.085000,0,,,,,,,,,0,9.82600,0.93600,-0.92800,0,F7V,6245.00,48.00,-48.00,0,1.470000,0.040000,-0.040000,0,1.210000,0.170000,-0.170000,0,0.0900,0.0500,-0.0500,0,[Fe/H],4.620000,0.070000,-0.070000,0,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,26.18530000,0.04490000,-0.04460000,5.7000000,0.0300000,-0.0300000,4.4740000,0.0240000,-0.0240000,5.5844200,0.0011348,-0.0011348
HD142 b,HD142,2,3,Radial Velocity,2001,Anglo-Australian Telescope,0,351.43394000000,0.37460000000,-0.37770000000,0,1.0390000000,0.0460000000,-0.0510000000,0,12.70000000,,,0,1.13000000,,,0,2256.58168970,317.82840700,-317.82840700,0,7.10000000,1.00000000,-1.00000000,0,Mass,0.158000,0.033000,-0.030000,0,,,,,,,,,0,32.04300,1.05800,-1.11500,0,F7V,6245.00,48.00,-48.00,0,1.470000,0.040000,-0.040000,0,1.210000,0.170000,-0.170000,0,0.0900,0.0500,-0.0500,0,[Fe/H],4.620000,0.070000,-0.070000,0,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,26.18530000,0.04490000,-0.04460000,5.7000000,0.0300000,-0.0300000,4.4740000,0.0240000,-0.0240000,5.5844200,0.0011348,-0.0011348
HD142 c,HD142,2,3,Radial Velocity,2012,Anglo-Australian Telescope,0,10159.64279000000,380.84010000000,-321.75084000000,0,9.8110000000,0.5150000000,-0.5200000000,0,12.40000000,,,0,1.11000000,,,0,3464.64746471,406.18470415,-297.80521736,0,10.90100000,1.27800000,-0.93700000,0,Mass,0.277000,0.026000,-0.027000,0,,,,,,,,,0,93.18100,2.08800,-2.17300,0,F7V,6245.00,48.00,-48.00,0,1.470000,0.040000,-0.040000,0,1.210000,0.170000,-0.170000,0,0.0900,0.0500,-0.0500,0,[Fe/H],4.620000,0.070000,-0.070000,0,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,26.18530000,0.04490000,-0.04460000,5.7000000,0.0300000,-0.0300000,4.4740000,0.0240000,-0.0240000,5.5844200,0.0011348,-0.0011348
HD141937 b,HD141937,1,1,Radial Velocity,2002,La Silla Observatory,0,653.21997000000,1.20000000000,-1.20000000000,0,1.5000000000,0.0300000000,-0.0300000000,0,12.50000000,,,0,1.11000000,,,0,3079.77270000,127.13200000,-127.13200000,0,9.69000000,0.40000000,-0.40000000,0,Msini,0.410000,0.010000,-0.010000,0,,,,,,,,,0,234.50000,6.40000,-6.40000,0,G2/G3 V,5870.00,9.00,-9.00,0,1.030000,0.010000,-0.010000,0,1.090000,0.050000,-0.050000,0,0.1100,,,0,[Fe/H],4.450000,0.020000,-0.020000,0,15h52m17.65s,238.0735585,-18d26m09.50s,-18.4359716,33.36220000,0.07190000,-0.07170000,7.2500000,0.0300000,-0.0300000,5.7640000,0.0160000,-0.0160000,7.0914900,0.0001990,-0.0001990
HD141399 b,HD141399,1,4,Radial Velocity,2014,Multiple Observatories,0,94.44000000000,0.05000000000,-0.05000000000,0,0.4150000000,0.0110000000,-0.0110000000,0,14.30000000,,,0,1.28000000,,,0,143.34133000,9.53490000,-9.53490000,0,0.45100000,0.03000000,-0.03000000,0,Msini,0.040000,0.020000,-0.020000,0,,,,,,,,,0,19.23000,0.47000,-0.47000,0,K0,5600.00,40.00,-40.00,0,1.387236,0.031321,-0.031321,0,1.070000,0.080000,-0.080000,0,0.3500,0.0300,-0.0300,0,[Fe/H],4.280000,0.050000,-0.050000,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,37.01690000,0.03300000,-0.03290000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD141399 c,HD141399,1,4,Radial Velocity,2014,Multiple Observatories,0,201.99000000000,0.08000000000,-0.08000000000,0,0.6890000000,0.0200000000,-0.0200000000,0,13.60000000,,,0,1.22000000,,,0,422.71390000,25.42640000,-25.42640000,0,1.33000000,0.08000000,-0.08000000,0,Msini,0.048000,0.009000,-0.009000,0,,,,,,,,,0,44.20000,0.50000,-0.50000,0,K0,5600.00,40.00,-40.00,0,1.387236,0.031321,-0.031321,0,1.070000,0.080000,-0.080000,0,0.3500,0.0300,-0.0300,0,[Fe/H],4.280000,0.050000,-0.050000,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,37.01690000,0.03300000,-0.03290000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD141399 d,HD141399,1,4,Radial Velocity,2014,Multiple Observatories,0,1069.80000000000,6.70000000000,-6.70000000000,0,2.0900000000,0.0600000000,-0.0600000000,0,13.70000000,,,0,1.22000000,,,0,375.03940000,25.42640000,-25.42640000,0,1.18000000,0.08000000,-0.08000000,0,Msini,0.074000,0.025000,-0.025000,0,,,,,,,,,0,22.63000,0.59000,-0.59000,0,K0,5600.00,40.00,-40.00,0,1.387236,0.031321,-0.031321,0,1.070000,0.080000,-0.080000,0,0.3500,0.0300,-0.0300,0,[Fe/H],4.280000,0.050000,-0.050000,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,37.01690000,0.03300000,-0.03290000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD141399 e,HD141399,1,4,Radial Velocity,2014,Multiple Observatories,0,5000.00000000000,560.00000000000,-2000.00000000000,0,5.0000000000,1.5000000000,-1.5000000000,0,14.10000000,,,0,1.25000000,,,0,209.76780000,31.78300000,-31.78300000,0,0.66000000,0.10000000,-0.10000000,0,Msini,0.260000,0.220000,-0.220000,0,,,,,,,,,0,8.80000,0.90000,-0.90000,0,K0,5600.00,40.00,-40.00,0,1.387236,0.031321,-0.031321,0,1.070000,0.080000,-0.080000,0,0.3500,0.0300,-0.0300,0,[Fe/H],4.280000,0.050000,-0.050000,0,15h46m53.65s,236.7235392,+46d59m10.64s,46.9862880,37.01690000,0.03300000,-0.03290000,7.2085600,0.0230000,-0.0230000,5.4990000,0.0180000,-0.0180000,7.0092600,0.0001860,-0.0001860
HD141004 b,HD141004,1,1,Radial Velocity,2021,Multiple Observatories,0,15.50830000000,0.00160000000,-0.00180000000,0,0.1238000000,0.0020000000,-0.0020000000,0,3.77000000,,,0,0.33600000,,,0,13.63483866,1.46201067,-1.46201067,0,0.04290000,0.00460000,-0.00460000,0,Msini,0.160000,0.110000,-0.100000,0,,,,,,,,,0,3.45000,0.36000,-0.35000,0,G0Vvar,5885.38,94.35,-94.35,0,1.389372,0.032635,-0.032635,0,1.051904,0.051084,-0.051084,0,0.0247,0.0618,-0.0618,0,[Fe/H],4.173840,0.030528,-0.030528,0,15h46m26.38s,236.6099205,+07d21m09.97s,7.3527684,11.81480000,0.03610000,-0.03590000,4.4154000,0.0230000,-0.0230000,2.9890000,0.2300000,-0.2300000,4.2796500,0.0062141,-0.0062141
HD140901 c,HD140901,1,2,Radial Velocity,2022,Multiple Observatories,0,14386.00000000000,8099.00000000000,-4415.00000000000,0,11.8000000000,4.1000000000,-2.5000000000,0,13.40000000,,,0,1.20000000,,,0,572.09113260,158.91420350,-158.91420350,0,1.80000000,0.50000000,-0.50000000,0,Mass,0.770000,0.060000,-0.070000,0,,,,,,,,,0,15.20600,0.48200,-0.43900,0,G7 IV,5610.00,21.00,-21.00,0,0.950000,0.030000,-0.020000,0,1.060000,0.050000,-0.050000,0,0.0859,0.0067,-0.0067,0,[M/H],4.460000,0.030000,-0.030000,0,15h47m28.56s,236.8689866,-37d55m02.04s,-37.9172333,15.25280000,0.01120000,-0.01120000,6.0100000,0.0300000,-0.0300000,4.3230000,0.0160000,-0.0160000,5.8313500,0.0008507,-0.0008507
HD1397 b,HD1397,1,1,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),0,11.53533000000,0.00079000000,-0.00080000000,0,0.1097000000,0.0011000000,-0.0013000000,0,11.50043400,0.28022500,-0.30264300,0,1.02600000,0.02500000,-0.02700000,0,131.89945000,6.35660000,-6.35660000,0,0.41500000,0.02000000,-0.02000000,0,Mass,0.251000,0.020000,-0.019000,0,356.0000,12.0000,-12.0000,0,1228.30,10.00,-9.90,0,0,32.00000,1.40000,-1.40000,0,G5 III/IV,5521.00,60.00,-60.00,0,2.336000,0.052000,-0.059000,0,1.324000,0.042000,-0.046000,0,0.2900,0.0900,-0.0900,0,[Fe/H],3.823000,0.020000,-0.020000,0,00h17m47.32s,4.4471631,-66d21m32.14s,-66.3589285,79.57020000,0.17380000,-0.17310000,7.7900000,0.0300000,-0.0300000,5.9880000,0.0180000,-0.0180000,7.5933600,0.0002780,-0.0002780
HD13931 b,HD13931,1,1,Radial Velocity,2009,W. M. Keck Observatory,0,4218.00000000000,390.00000000000,-390.00000000000,0,5.1500000000,0.3300000000,-0.3300000000,0,13.20000000,,,0,1.18000000,,,0,889.91953960,257.44100967,-203.41018048,0,2.80000000,0.81000000,-0.64000000,0,Mass,0.020000,0.040000,-0.040000,0,,,,,,,,,0,23.30000,1.40000,-1.40000,0,G0,5867.00,25.00,-25.00,0,1.250000,0.020000,-0.020000,0,1.300000,0.130000,-0.130000,0,0.0500,,,0,[Fe/H],4.360000,0.040000,-0.040000,0,02h16m47.52s,34.1979991,+43d46m19.94s,43.7722065,47.39630000,0.14460000,-0.14380000,7.6100000,0.0300000,-0.0300000,6.1390000,0.0290000,-0.0290000,7.4546400,0.0003430,-0.0003430
HD13908 b,HD13908,1,2,Radial Velocity,2013,Haute-Provence Observatory,0,19.38200000000,0.00600000000,-0.00600000000,0,0.1540000000,0.0025000000,-0.0025000000,0,13.90000000,,,0,1.24000000,,,0,274.91000000,11.12000000,-11.12000000,0,0.86500000,0.03500000,-0.03500000,0,Msini,0.020000,0.018000,-0.018000,0,,,,,,,,,0,55.30000,1.20000,-1.20000,0,F8 V,6255.00,66.00,-66.00,0,1.670000,0.100000,-0.100000,0,1.290000,0.040000,-0.040000,0,0.0100,0.0400,-0.0400,0,[Fe/H],4.110000,0.110000,-0.110000,0,02h18m14.62s,34.5609102,+65d35m39.08s,65.5941901,79.55150000,0.21960000,-0.21850000,7.5200000,0.0300000,-0.0300000,6.2100000,0.0210000,-0.0210000,7.3845000,0.0002010,-0.0002010
HD13908 c,HD13908,1,2,Radial Velocity,2013,Haute-Provence Observatory,0,931.00000000000,17.00000000000,-17.00000000000,0,2.0300000000,0.0400000000,-0.0400000000,0,12.80000000,,,0,1.15000000,,,0,1630.40000000,79.45000000,-79.45000000,0,5.13000000,0.25000000,-0.25000000,0,Msini,0.120000,0.020000,-0.020000,0,,,,,,,,,0,90.90000,3.00000,-3.00000,0,F8 V,6255.00,66.00,-66.00,0,1.670000,0.100000,-0.100000,0,1.290000,0.040000,-0.040000,0,0.0100,0.0400,-0.0400,0,[Fe/H],4.110000,0.110000,-0.110000,0,02h18m14.62s,34.5609102,+65d35m39.08s,65.5941901,79.55150000,0.21960000,-0.21850000,7.5200000,0.0300000,-0.0300000,6.2100000,0.0210000,-0.0210000,7.3845000,0.0002010,-0.0002010
