# This file was produced by the NS Exoplanet rchive  http://exoplanetarchive.ipac.caltech.edu
# Thu ug  7 13:52:27 2025
#
# User preference: *
#
# CONSTRINT:  where (disc_year < 2025
# CONSTRINT:  and pl_orbsmaxstr < 0.1
# CONSTRINT:  and pl_rvampstr > 1
# CONSTRINT:  and st_massstr in (0.6,1.6))
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major xis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major xis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major xis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major xis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_rvamp:       Radial Velocity mplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity mplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity mplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity mplitude Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          R [sexagesimal]
# COLUMN ra:             R [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MSS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MSS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MSS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
TOI954 b,TOI954,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,3.68497290000,0.00000270000,-0.00000280000,0,0.0496300000,0.0008900000,-0.0009000000,0,9.55006800,0.59407700,-0.69495800,0,0.85200000,0.05300000,-0.06200000,0,55.30242000,5.72094000,-5.40311000,0,0.17400000,0.01800000,-0.01700000,0,Mass,0.140000,0.180000,-0.110000,0,1393.0000,66.0000,-62.0000,0,1526.00,123.00,-164.00,0,0,20.70000,2.00000,-1.90000,0,,5710.00,53.00,-49.00,0,1.892000,0.077000,-0.076000,0,1.201000,0.066000,-0.064000,0,0.2150,0.0500,-0.0510,0,[Fe/H],3.962000,0.026000,-0.024000,0,04h07m45.85s,61.9410587,-25d12m31.69s,-25.2088028,238.76800000,1.90500000,-1.87500000,10.3430000,0.0050000,-0.0050000,8.7790000,0.0230000,-0.0230000,10.2321000,0.0002230,-0.0002230
HR858 b,HR858,2,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0,3.58528700000,0.00000900000,-0.00001200000,0,0.0488800000,0.0006600000,-0.0006600000,0,2.00400000,0.04500000,-0.04700000,0,0.17878521,0.00401464,-0.00419307,0,3.55000000,0.94000000,-0.96000000,0,0.01116955,0.00295757,-0.00302050,0,Mass,0.000000,,,0,989.7000,62.5000,-55.8000,0,1552.00,22.00,-23.00,0,1,1.30000,0.34000,-0.35000,0,F6 V,6354.00,70.00,-70.00,0,1.258000,0.019000,-0.019000,0,1.204000,0.052000,-0.052000,0,0.0250,0.0500,-0.0500,0,[Fe/H],4.300000,0.060000,-0.060000,0,02h51m56.39s,42.9849779,-30d48m50.62s,-30.8140609,31.96400000,0.07220000,-0.07200000,6.3800000,0.0300000,-0.0300000,5.1490000,0.0200000,-0.0200000,6.2527600,0.0004263,-0.0004263
HR858 c,HR858,2,3,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0,5.97386500000,0.00001500000,-0.00001600000,0,0.0687000000,0.0009200000,-0.0009200000,0,1.97900000,0.05400000,-0.05100000,0,0.17655486,0.00481757,-0.00454992,0,3.80000000,,,1,0.01195614,,,1,Mass,0.000000,,,0,512.0000,29.0000,-26.0000,0,1309.00,19.00,-19.00,0,1,1.20000,,,1,F6 V,6354.00,70.00,-70.00,0,1.258000,0.019000,-0.019000,0,1.204000,0.052000,-0.052000,0,0.0250,0.0500,-0.0500,0,[Fe/H],4.300000,0.060000,-0.060000,0,02h51m56.39s,42.9849779,-30d48m50.62s,-30.8140609,31.96400000,0.07220000,-0.07200000,6.3800000,0.0300000,-0.0300000,5.1490000,0.0200000,-0.0200000,6.2527600,0.0004263,-0.0004263
TOI1052 b,TOI1052,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0,9.13970300000,0.00019000000,-0.00019700000,0,0.0910300000,0.0006200000,-0.0006300000,0,2.87000000,0.29000000,-0.24000000,0,0.25604469,0.02587211,-0.02141140,0,16.90000000,1.70000000,-1.70000000,0,0.05317335,0.00534880,-0.00534880,0,Mass,0.180000,0.090000,-0.071000,0,246.0000,13.0000,-13.0000,0,1135.00,,,0,0,4.70000,0.46000,-0.46000,0,,6146.00,62.00,-62.00,0,1.264000,0.033000,-0.033000,0,1.204000,0.025000,-0.025000,0,0.1400,0.0130,-0.0130,0,[Fe/H],4.300000,0.020000,-0.020000,0,22h30m02.47s,337.5102738,-75d38m47.62s,-75.6465606,129.80400000,0.56000000,-0.55500000,9.5110000,0.0030000,-0.0030000,8.2460000,0.0250000,-0.0250000,9.3997200,0.0003090,-0.0003090
WASP87 b,WASP87,2,1,Transit,2016,nglo-ustralian Telescope,0,1.68279500000,0.00000190000,-0.00000190000,0,0.0294600000,0.0007500000,-0.0007500000,0,15.52446500,0.67254000,-0.67254000,0,1.38500000,0.06000000,-0.06000000,0,692.86940000,47.67450000,-47.67450000,0,2.18000000,0.15000000,-0.15000000,0,Mass,0.000000,,,0,4170.0965,,,0,2049.54,,,0,0,325.00000,14.00000,-14.00000,0,,6450.00,120.00,-120.00,0,1.627000,0.062000,-0.062000,0,1.204000,0.093000,-0.093000,0,,,,,,4.320000,0.210000,-0.210000,0,12h21m17.92s,185.3246821,-52d50m26.94s,-52.8408163,298.39200000,3.62200000,-3.53600000,10.7270000,0.0060000,-0.0060000,9.5520000,0.0250000,-0.0250000,10.7091000,0.0003070,-0.0003070
TOI3919 b,TOI3919,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),0,7.43323400000,0.00001400000,-0.00001400000,0,0.0795000000,0.0014000000,-0.0016000000,0,12.31866979,0.58286700,-0.56044903,0,1.09900000,0.05200000,-0.05000000,0,1233.17421916,73.10053361,-73.10053361,0,3.88000000,0.23000000,-0.23000000,0,Mass,0.259000,0.033000,-0.036000,0,184.3220,,,0,1198.00,15.00,-14.00,0,0,367.00000,18.00000,-17.00000,0,,6100.00,110.00,-110.00,0,1.319000,0.052000,-0.048000,0,1.208000,0.067000,-0.070000,0,0.1750,0.0960,-0.0940,0,[Fe/H],4.279000,0.042000,-0.044000,0,13h55m46.74s,208.9447534,+40d23m30.50s,40.3918061,604.59100000,9.02300000,-8.76700000,12.8580000,0.0690000,-0.0690000,11.5020000,0.0200000,-0.0200000,12.7133000,0.0002220,-0.0002220
HATS3 b,HATS3,1,1,Transit,2013,HATSouth,0,3.54785100000,0.00000500000,-0.00000500000,0,0.0485000000,0.0004000000,-0.0006000000,0,15.48000000,0.39200000,-0.39200000,0,1.38100000,0.03500000,-0.03500000,0,340.38200000,43.22300000,-43.22300000,0,1.07100000,0.13600000,-0.13600000,0,Mass,0.000000,,,0,1212.0044,,,0,1648.00,24.00,-24.00,0,0,125.70000,15.70000,-15.70000,0,F,6351.00,76.00,-76.00,0,1.404000,0.030000,-0.030000,0,1.209000,0.036000,-0.036000,0,-0.1570,0.0700,-0.0700,0,[Fe/H],4.220000,0.010000,-0.010000,0,20h49m49.80s,312.4574879,-24d25m43.30s,-24.4286938,411.21100000,7.89600000,-7.60800000,12.4330000,0.0340000,-0.0340000,10.6940000,0.0210000,-0.0210000,11.8914000,0.0003160,-0.0003160
Kepler6 b,Kepler6,1,1,Transit,2009,Kepler,0,3.23469960000,0.00000040000,-0.00000040000,0,0.0485200000,0.0007400000,-0.0013300000,0,14.61653600,0.20176200,-0.36989700,0,1.30400000,0.01800000,-0.03300000,0,212.31044000,12.07754000,-11.12405000,0,0.66800000,0.03800000,-0.03500000,0,Mass,0.000000,,,0,792.2180,19.7290,-19.1310,0,1460.00,10.00,-10.00,0,0,80.90000,2.60000,-2.60000,0,,5647.00,44.00,-44.00,0,1.391000,0.017000,-0.034000,0,1.209000,0.044000,-0.038000,0,0.3400,0.0400,-0.0400,0,[Fe/H],4.236000,0.011000,-0.011000,0,19h47m20.94s,296.8372475,+48d14m23.89s,48.2399695,587.03900000,5.07100000,-4.98600000,13.2860000,0.0800000,-0.0800000,11.6340000,0.0190000,-0.0190000,13.1714000,0.0002860,-0.0002860
CoRoT19 b,CoRoT19,1,1,Transit,2011,CoRoT,0,3.89713000000,0.00002000000,-0.00002000000,0,0.0518000000,0.0008000000,-0.0008000000,0,14.46000000,0.34000000,-0.34000000,0,1.29000000,0.03000000,-0.03000000,0,352.78000000,19.07000000,-19.07000000,0,1.11000000,0.06000000,-0.06000000,0,Mass,0.047000,0.045000,-0.045000,0,1103.8090,,,0,2000.00,150.00,-150.00,0,0,126.00000,6.00000,-6.00000,0,F9 V,6090.00,70.00,-70.00,0,1.650000,0.040000,-0.040000,0,1.210000,0.050000,-0.050000,0,-0.0200,0.1000,-0.1000,0,[Fe/H],4.070000,0.030000,-0.030000,0,06h28m08.06s,97.0335983,-00d10m14.63s,-0.1707293,790.66300000,26.73700000,-25.07100000,14.1350000,0.1490000,-0.1490000,11.8370000,0.0240000,-0.0240000,13.7831000,0.0005580,-0.0005580
DMPP1 c,DMPP1,1,4,Radial Velocity,2019,La Silla Observatory,0,6.58400000000,0.00300000000,-0.00200000000,0,0.0733000000,0.0006000000,-0.0007000000,0,3.06000000,,,0,0.27300000,,,0,9.60000000,0.53000000,-1.58000000,0,0.03020483,0.00166756,-0.00497121,0,Msini,0.057000,,,1,,,,,1239.00,,,0,0,2.88400,0.16000,-0.47000,0,F8 V,6196.00,29.00,-29.00,0,1.260000,0.020000,-0.020000,0,1.210000,0.030000,-0.030000,0,,,,,,4.410000,0.210000,-0.210000,0,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.53880000,0.17820000,-0.17730000,7.9800000,0.0300000,-0.0300000,6.6900000,0.0240000,-0.0240000,7.8503200,0.0002900,-0.0002900
DMPP1 d,DMPP1,1,4,Radial Velocity,2019,La Silla Observatory,0,2.88200000000,0.00100000000,-0.00100000000,0,0.0422000000,0.0004000000,-0.0003000000,0,1.65000000,,,0,0.14700000,,,0,3.35000000,0.38000000,-0.34000000,0,0.01054023,0.00119561,-0.00106975,0,Msini,0.070000,,,1,,,,,1632.00,,,0,0,1.32600,0.14900,-0.13000,0,F8 V,6196.00,29.00,-29.00,0,1.260000,0.020000,-0.020000,0,1.210000,0.030000,-0.030000,0,,,,,,4.410000,0.210000,-0.210000,0,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.53880000,0.17820000,-0.17730000,7.9800000,0.0300000,-0.0300000,6.6900000,0.0240000,-0.0240000,7.8503200,0.0002900,-0.0002900
DMPP1 e,DMPP1,1,4,Radial Velocity,2019,La Silla Observatory,0,5.51600000000,0.00200000000,-0.00400000000,0,0.0651000000,0.0005000000,-0.0005000000,0,1.86000000,,,0,0.16600000,,,0,4.13000000,0.66000000,-1.14000000,0,0.01299437,0.00207658,-0.00358682,0,Msini,0.070000,,,1,,,,,1314.00,,,0,0,1.31600,0.20600,-0.35800,0,F8 V,6196.00,29.00,-29.00,0,1.260000,0.020000,-0.020000,0,1.210000,0.030000,-0.030000,0,,,,,,4.410000,0.210000,-0.210000,0,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.53880000,0.17820000,-0.17730000,7.9800000,0.0300000,-0.0300000,6.6900000,0.0240000,-0.0240000,7.8503200,0.0002900,-0.0002900
HD179949 b,HD179949,1,1,Radial Velocity,2000,nglo-ustralian Telescope,0,3.09251400000,0.00003200000,-0.00003200000,0,0.0443000000,0.0026000000,-0.0026000000,0,13.90000000,,,0,1.24000000,,,0,291.12000000,24.15400000,-24.15400000,0,0.91600000,0.07600000,-0.07600000,0,Msini,0.022000,0.015000,-0.015000,0,,,,,,,,,0,112.60000,1.80000,-1.80000,0,F8 V,6168.00,,,0,1.266865,0.027771,-0.027771,0,1.210000,,,0,0.1370,,,0,[Fe/H],4.341000,,,0,19h15m33.36s,288.8890182,-24d10m47.26s,-24.1797939,27.45730000,0.05780000,-0.05770000,6.2500000,0.0300000,-0.0300000,4.9360000,0.0180000,-0.0180000,6.1106000,0.0009542,-0.0009542
HD86081 b,HD86081,2,1,Radial Velocity,2006,W. M. Keck Observatory,0,2.13784310000,0.00000310000,-0.00000310000,0,0.0346000000,0.0027000000,-0.0027000000,0,13.60000000,,,0,1.21000000,,,0,470.38840000,73.10090000,-73.10090000,0,1.48000000,0.23000000,-0.23000000,0,Msini,0.011900,0.004700,-0.004700,0,,,,,,,,,0,205.53000,0.78000,-0.78000,0,F8,5939.00,,,0,1.460000,0.140000,-0.140000,0,1.210000,0.280000,-0.280000,0,0.2200,,,0,[Fe/H],4.180000,0.030000,-0.030000,0,09h56m05.85s,149.0243714,-03d48m30.08s,-3.8083543,103.93600000,0.55700000,-0.55100000,8.7300000,0.0300000,-0.0300000,7.2990000,0.0240000,-0.0240000,8.5880400,0.0006480,-0.0006480
WASP99 b,WASP99,1,1,Transit,2014,SuperWASP,0,5.75251000000,0.00004000000,-0.00004000000,0,0.0717000000,0.0016000000,-0.0016000000,0,11.43318000,0.67254000,-0.67254000,0,1.02000000,0.06000000,-0.06000000,0,772.32690000,117.59710000,-117.59710000,0,2.43000000,0.37000000,-0.37000000,0,Mass,0.000000,,,0,828.8268,,,0,1480.00,40.00,-40.00,0,0,242.20000,1.70000,-1.70000,0,F8,6150.00,100.00,-100.00,0,1.640000,0.090000,-0.090000,0,1.210000,0.280000,-0.280000,0,0.2100,,,0,[Fe/H],4.300000,0.100000,-0.100000,0,02h39m35.44s,39.8976689,-50d00m29.50s,-50.0081934,158.66000000,0.80900000,-0.80000000,9.4750000,0.0030000,-0.0030000,8.0880000,0.0240000,-0.0240000,9.3251000,0.0001540,-0.0001540
KELT16 b,KELT16,2,1,Transit,2017,KELT,0,0.96899510000,0.00000240000,-0.00000240000,0,0.0204400000,0.0002400000,-0.0002600000,0,15.86073500,0.94155600,-0.75100300,0,1.41500000,0.08400000,-0.06700000,0,874.03250000,50.85280000,-47.67450000,0,2.75000000,0.16000000,-0.15000000,0,Mass,0.000000,,,0,6992.0328,,,0,2453.00,55.00,-47.00,0,0,494.00000,25.00000,-25.00000,0,F7 V,6236.00,54.00,-54.00,0,1.360000,0.064000,-0.053000,0,1.211000,0.043000,-0.046000,0,-0.0020,0.0860,-0.0850,0,[Fe/H],4.253000,0.031000,-0.036000,0,20h57m04.45s,314.2685227,+31d39m39.67s,31.6610186,444.58600000,5.57400000,-5.44100000,11.7170000,0.0170000,-0.0170000,10.6420000,0.0160000,-0.0160000,11.7959000,0.0003590,-0.0003590
WASP175 b,WASP175,1,1,Transit,2019,WASPSouth,0,3.06529070000,0.00000110000,-0.00000160000,0,0.0440300000,0.0005500000,-0.0005500000,0,13.54047200,0.90792900,-0.90792900,0,1.20800000,0.08100000,-0.08100000,0,314.65170000,41.31790000,-41.31790000,0,0.99000000,0.13000000,-0.13000000,0,Mass,0.000000,,,0,649.4290,,,0,1571.00,49.00,-49.00,0,0,124.00000,17.00000,-17.00000,0,F7,6229.00,100.00,-100.00,0,1.204000,0.064000,-0.064000,0,1.212000,0.045000,-0.045000,0,0.1500,0.0690,-0.0690,0,[Fe/H],4.359000,0.045000,-0.045000,0,11h05m16.51s,166.3187996,-34d07m21.88s,-34.1227453,539.36000000,11.94200000,-11.44400000,12.9590000,0.1600000,-0.1600000,11.4710000,0.0270000,-0.0270000,12.7065000,0.0002340,-0.0002340
Kepler8 b,Kepler8,1,1,Transit,2010,Kepler,0,3.52249910000,0.00000070000,-0.00000070000,0,0.0474000000,0.0018000000,-0.0021000000,0,15.87194400,0.59407700,-0.69495800,0,1.41600000,0.05300000,-0.06200000,0,187.51970000,41.31790000,-38.13960000,0,0.59000000,0.13000000,-0.12000000,0,Mass,0.000000,,,0,1444.8810,46.9950,-45.4190,0,1680.00,40.00,-40.00,0,0,68.40000,12.00000,-12.00000,0,,6213.00,150.00,-150.00,0,1.486000,0.053000,-0.062000,0,1.213000,0.067000,-0.062000,0,-0.0550,0.0300,-0.0300,0,[Fe/H],4.174000,0.026000,-0.026000,0,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.87000000,14.57500000,-14.57500000,13.5980000,0.0690000,-0.0690000,12.2930000,0.0160000,-0.0160000,13.5299000,0.0002640,-0.0002640
TOI2583  b,TOI2583 ,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0,4.52072650000,0.00000490000,-0.00000490000,0,0.0571000000,0.0010000000,-0.0013000000,0,14.45958510,0.44835923,-0.36989636,0,1.29000000,0.04000000,-0.03300000,0,79.45710175,18.43404761,-17.79839079,0,0.25000000,0.05800000,-0.05600000,0,Mass,0.000000,,,0,750.9000,39.7000,-32.3000,0,1456.00,19.00,-16.00,0,0,27.10000,6.10000,-6.10000,0,,5936.00,65.00,-68.00,0,1.477000,0.036000,-0.032000,0,1.215000,0.063000,-0.082000,0,0.1580,0.0840,-0.0850,0,[Fe/H],4.184000,0.028000,-0.035000,0,18h09m04.09s,272.2670293,+45d20m12.84s,45.3368996,566.18900000,6.47000000,-6.32800000,12.5860000,0.1500000,-0.1500000,11.2450000,,,12.4592000,0.0001680,-0.0001680
HATP16 b,HATP16,3,1,Transit,2010,HTNet,0,2.77596000000,0.00000300000,-0.00000300000,0,0.0413000000,0.0004000000,-0.0004000000,0,14.44800000,0.74000000,-0.74000000,0,1.28900000,0.06600000,-0.06600000,0,1332.60500000,29.87500000,-29.87500000,0,4.19300000,0.09400000,-0.09400000,0,Mass,0.036000,0.004000,-0.004000,0,1597.5900,,,0,1626.00,40.00,-40.00,0,0,531.10000,2.80000,-2.80000,0,F8,6158.00,80.00,-80.00,0,1.237000,0.054000,-0.054000,0,1.218000,0.039000,-0.039000,0,0.1700,0.0800,-0.0800,0,[Fe/H],4.340000,0.030000,-0.030000,0,00h38m17.53s,9.5730343,+42d27m47.15s,42.4630961,226.63700000,4.47100000,-4.30500000,10.9110000,0.0080000,-0.0080000,9.5530010,0.0200000,-0.0200000,10.7568000,0.0002560,-0.0002560
TOI1298 b,TOI1298,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,4.53714300000,0.00000300000,-0.00000300000,0,0.0570000000,0.0010000000,-0.0010000000,0,9.65807033,0.19896656,-0.17319735,0,0.86163681,0.01775064,-0.01545166,0,99.00000000,6.00000000,-6.00000000,0,0.31148883,0.01887811,-0.01887811,0,Mass,0.000000,,,0,732.0077,,,0,1278.00,19.95,-26.28,0,0,33.60000,1.60000,-1.60000,0,,5752.00,69.00,-99.00,0,1.453600,0.027500,-0.023900,0,1.218700,0.024600,-0.056800,0,0.3970,0.0610,-0.0580,0,[Fe/H],4.194000,0.020000,-0.024000,0,16h05m17.50s,241.3229012,+70d11m24.14s,70.1900397,319.03600000,2.00100000,-1.97800000,11.8890000,0.0220000,-0.0220000,10.0120000,0.0160000,-0.0160000,11.4038000,0.0002680,-0.0002680
HD24085 b,HD24085,1,1,Radial Velocity,2019,Las Campanas Observatory,0,2.04550000000,0.00020000000,-0.00020000000,0,0.0340000000,0.0010000000,-0.0010000000,0,3.46000000,,,0,0.30900000,,,0,11.80000000,3.10000000,-3.10000000,0,0.03712677,0.00975364,-0.00975364,0,Msini,0.220000,0.120000,-0.120000,0,,,,,,,,,0,5.40000,1.37000,-1.37000,0,G0 V,6034.00,32.00,-53.00,0,1.412551,0.025025,-0.015094,0,1.220000,0.070000,-0.070000,0,0.1700,0.0600,-0.0600,0,[M/H],4.196700,0.093525,-0.054118,0,03h45m01.52s,56.2563447,-70d01m28.27s,-70.0245193,54.90040000,0.07450000,-0.07430000,7.5700000,0.0300000,-0.0300000,6.1720000,0.0170000,-0.0170000,7.4249600,0.0002440,-0.0002440
WASP103 b,WASP103,1,1,Transit,2014,SuperWASP,0,0.92554200000,0.00001900000,-0.00001900000,0,0.0198500000,0.0002100000,-0.0002100000,0,17.12700000,0.81800000,-0.52700000,0,1.52800000,0.07300000,-0.04700000,0,473.54700000,27.96800000,-27.96800000,0,1.49000000,0.08800000,-0.08800000,0,Mass,0.000000,,,0,,,,,2508.00,75.00,-70.00,0,0,271.00000,15.00000,-15.00000,0,F8 V,6110.00,160.00,-160.00,0,1.436000,0.052000,-0.031000,0,1.220000,0.039000,-0.036000,0,0.0600,0.1300,-0.1300,0,[Fe/H],4.220000,0.120000,-0.050000,0,16h37m15.57s,249.3148604,+07d11m00.15s,7.1833758,375.64700000,,,12.4020000,0.0570000,-0.0570000,10.7670000,0.0200000,-0.0200000,12.1931000,0.0004280,-0.0004280
WASP186 b,WASP186,1,1,Transit,2020,SuperWASP,0,5.02679900000,0.00001200000,-0.00001400000,0,0.0600000000,0.0012000000,-0.0013000000,0,12.44199000,0.33627000,-0.33627000,0,1.11000000,0.03000000,-0.03000000,0,1341.24260000,57.20940000,-57.20940000,0,4.22000000,0.18000000,-0.18000000,0,Mass,0.330000,0.010000,-0.010000,0,853.1355,,,0,1378.40,,,0,0,530.29000,8.43000,-8.59000,0,F,6361.00,105.00,-82.00,0,1.470000,0.020000,-0.020000,0,1.220000,0.070000,-0.080000,0,-0.0800,0.1400,-0.1400,0,[Fe/H],4.193000,0.028000,-0.029000,0,01h15m58.87s,18.9953122,+21d37m00.86s,21.6169065,278.51400000,3.38700000,-3.30700000,10.8100000,0.0090000,-0.0090000,9.5320000,0.0180000,-0.0180000,10.6509000,0.0002370,-0.0002370
